OTU_ID	Kingdom	Phylum	Class	Order	Family	Genus	Species	High_level_taxonomy	HL_hit_percent_id	HL_hit_query_cover
OTU_2613	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Tyrannosorus		Fungi	99.065	95
OTU_3304	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Venturia	Venturia asperata	Fungi	98.592	95
OTU_1303	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Venturia	Venturia inaequalis	Fungi	100	95
OTU_3073	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Venturia	Venturia saliciperda	Fungi	99.533	95
OTU_1528	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Venturia		Eukaryota_kgd_Incertae_sedis	100	99
OTU_388	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Venturia		Fungi	96.916	100
OTU_488	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Venturia		Fungi	91.63	100
OTU_562	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Venturia		Fungi	99.535	95
OTU_828	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Venturia		Fungi	95.133	100
OTU_862	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Venturia		Fungi	87.556	95
OTU_1496	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Venturia		Fungi	96.729	95
OTU_1589	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Venturia		Fungi	90.71	81
OTU_1794	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Venturia		Fungi	90.698	95
OTU_2276	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Venturia		Fungi	94.273	100
OTU_2285	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Venturia		Fungi	88.496	100
OTU_2362	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Venturia		Fungi	97.333	100
OTU_512	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae			Fungi	96.889	100
OTU_523	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae			Fungi	99.556	100
OTU_1836	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae			Fungi	93.805	100
OTU_2290	Fungi	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae			Fungi	91.447	68
OTU_2355	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae			Fungi	96.444	100
OTU_2397	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae			Fungi	84.255	100
OTU_2566	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae			Fungi	94.248	100
OTU_2788	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae			Fungi	96	100
OTU_2904	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae			Fungi	98.661	99
OTU_2933	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae			Fungi	88.053	100
OTU_3134	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae			Fungi	83.406	100
OTU_3755	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae			Fungi	96.444	100
OTU_2326	Fungi	Ascomycota	Eurotiomycetes	Verrucariales	Verrucariaceae			Fungi	93.333	100
OTU_1504	Fungi	Ascomycota	Eurotiomycetes	Verrucariales	Verrucariaceae				0	0
OTU_2926	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Annulohypoxylon		Fungi	100	81
OTU_784	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Anthostomella		Fungi	98.361	81
OTU_3128	Fungi	Ascomycota	Sordariomycetes	Xylariales	Apiosporaceae	Apiospora	Apiospora camelliae-sinensis	Fungi	97.345	100
OTU_955	Fungi	Ascomycota	Sordariomycetes	Xylariales	Apiosporaceae	Apiospora	Apiospora iberica	Fungi	99.556	100
OTU_1120	Fungi	Ascomycota	Sordariomycetes	Xylariales	Apiosporaceae	Apiospora	Apiospora kogelbergensis	Fungi	100	100
OTU_1982	Fungi	Ascomycota	Sordariomycetes	Xylariales	Apiosporaceae	Apiospora		Fungi	100	100
OTU_794	Fungi	Ascomycota	Sordariomycetes	Xylariales	Barrmaeliaceae	Barrmaelia		Fungi	98.222	100
OTU_2747	Fungi	Ascomycota	Sordariomycetes	Xylariales	Basiseptospora	Basiseptospora fallax		Fungi	98.678	100
OTU_1280	Fungi	Ascomycota	Sordariomycetes	Xylariales	Graphostromataceae	Biscogniauxia	Biscogniauxia mediterranea	Fungi	99.479	85
OTU_1481	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Camillea	Camillea tinctor	Fungi	99.425	77
OTU_572	Fungi	Ascomycota	Sordariomycetes	Xylariales	Ciliosporella	Ciliosporella italica		Fungi	98.667	100
OTU_2405	Fungi	Ascomycota	Sordariomycetes	Xylariales	Ciliosporella	Ciliosporella italica		Fungi	96.444	100
OTU_428	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Diatrype	Diatrype stigma	Fungi	98.667	100
OTU_3778	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Diatrype	Diatrype stigma	Fungi	96.035	100
OTU_3237	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Diatrype		Fungi	100	100
OTU_747	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Diatrypella	Diatrypella delonicis	Fungi	99.556	100
OTU_195	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Diatrypella		Fungi	98.667	100
OTU_2557	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Entoleuca		Fungi	94.495	95
OTU_502	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Eutypella	Eutypella quaternata	Fungi	99.556	100
OTU_2389	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Eutypella	Eutypella quercina	Fungi	99.338	67
OTU_505	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Eutypella		Fungi	95.089	99
OTU_1893	Fungi	Ascomycota	Sordariomycetes	Xylariales	Amphisphaeriaceae	Funiliomyces		Fungi	93.392	99
OTU_3456	Fungi	Ascomycota	Sordariomycetes	Xylariales	Graphostromataceae	Graphostroma		Fungi	97.129	93
OTU_1063	Fungi	Ascomycota	Sordariomycetes	Xylariales	Sporocadaceae	Heterotruncatella		Fungi	100	100
OTU_1535	Fungi	Ascomycota	Sordariomycetes	Xylariales	Hypoxylaceae	Hypoxylon	Hypoxylon carneum	Fungi	98.936	83
OTU_924	Fungi	Ascomycota	Sordariomycetes	Xylariales	Hypoxylaceae	Hypoxylon	Hypoxylon lenormandii	Fungi	94.667	100
OTU_819	Fungi	Ascomycota	Sordariomycetes	Xylariales	Hypoxylaceae	Hypoxylon		Fungi	95.556	100
OTU_1897	Fungi	Ascomycota	Sordariomycetes	Xylariales	Hypoxylaceae	Hypoxylon		Fungi	100	100
OTU_2342	Fungi	Ascomycota	Sordariomycetes	Xylariales	Hypoxylaceae	Hypoxylon		Fungi	100	74
OTU_1344	Fungi	Ascomycota	Sordariomycetes	Xylariales	Hypoxylaceae	Hypoxylon			0	0
OTU_909	Fungi	Ascomycota	Sordariomycetes	Xylariales	Amphisphaeriaceae	Lepteutypa	Lepteutypa fuckelii	Fungi	100	81
OTU_1042	Fungi	Ascomycota	Sordariomycetes	Xylariales	Leptosilliaceae	Leptosillia	Leptosillia acerina	Fungi	87.556	100
OTU_3565	Fungi	Ascomycota	Sordariomycetes	Xylariales	Leptosilliaceae	Leptosillia	Leptosillia acerina	Fungi	92.92	100
OTU_1208	Fungi	Ascomycota	Sordariomycetes	Xylariales	Leptosilliaceae	Leptosillia		Fungi	90.667	100
OTU_329	Fungi	Ascomycota	Sordariomycetes	Xylariales		Liberomyces	Liberomyces saliciphilus	Fungi	95.652	92
OTU_972	Fungi	Ascomycota	Sordariomycetes	Xylariales	Lopadostomataceae	Lopadostoma	Lopadostoma americanum	Fungi	100	100
OTU_1805	Fungi	Ascomycota	Sordariomycetes	Xylariales	Lopadostomataceae	Lopadostoma		Fungi	90.09	99
OTU_387	Fungi	Ascomycota	Sordariomycetes	Xylariales	Amphisphaeriaceae	Microdochium		Fungi	97.778	99
OTU_2709	Fungi	Ascomycota	Sordariomycetes	Xylariales	Amphisphaeriaceae	Microdochium		Fungi	97.333	100
OTU_1510	Fungi	Ascomycota	Sordariomycetes	Xylariales	Amphisphaeriaceae	Monochaetia	Monochaetia massachusettsianum	Fungi	100	99
OTU_1775	Fungi	Ascomycota	Sordariomycetes	Xylariales	Amphisphaeriaceae	Monochaetia		Fungi	98.636	98
OTU_1405	Fungi	Ascomycota	Sordariomycetes	Xylariales	Sporocadaceae	Morinia	Morinia acaciae	Fungi	99.558	100
OTU_2165	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Nemania		Fungi	99.482	86
OTU_850	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Peroneutypa	Peroneutypa scoparia	Fungi	99.111	100
OTU_2693	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Peroneutypa	Peroneutypa scoparia	Fungi	99.556	100
OTU_1678	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Peroneutypa		Fungi	100	85
OTU_1881	Fungi	Ascomycota	Sordariomycetes	Xylariales	Pseudomassariaceae	Pseudomassaria		Fungi	98.907	81
OTU_1464	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Rosellinia	Rosellinia subiculata	Fungi	98.958	85
OTU_3429	Fungi	Ascomycota	Sordariomycetes	Xylariales	Sporocadaceae	Seimatosporium	Seimatosporium corni	Fungi	91.88	100
OTU_392	Fungi	Ascomycota	Sordariomycetes	Xylariales	Sporocadaceae	Seimatosporium	Seimatosporium vitis	Fungi	99.556	100
OTU_27	Fungi	Ascomycota	Sordariomycetes	Xylariales	Sporocadaceae	Seimatosporium		Fungi	99.556	100
OTU_711	Fungi	Ascomycota	Sordariomycetes	Xylariales	Sporocadaceae	Seimatosporium		Fungi	95.197	100
OTU_2429	Fungi	Ascomycota	Sordariomycetes	Xylariales	Sporocadaceae	Seimatosporium		Fungi	92.889	100
OTU_3338	Fungi	Ascomycota	Sordariomycetes	Xylariales	Sporocadaceae	Seimatosporium		Fungi	97.345	100
OTU_1710	Fungi	Ascomycota	Sordariomycetes	Xylariales	Sporocadaceae	Seiridium	Seiridium phylicae	Fungi	99.552	99
OTU_2907	Fungi	Ascomycota	Sordariomycetes	Xylariales	Sporocadaceae	Seiridium		Fungi	93.902	73
OTU_2929	Fungi	Ascomycota	Sordariomycetes	Xylariales	Sporocadaceae	Seiridium		Fungi	98.222	100
OTU_857	Fungi	Ascomycota	Sordariomycetes	Xylariales	Sporocadaceae	Strickeria	Strickeria kochii	Fungi	99.556	100
OTU_2999	Fungi	Ascomycota	Sordariomycetes	Xylariales	Sporocadaceae	Xenoseimatosporium	Xenoseimatosporium quercinum	Fungi	98.222	100
OTU_187	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Eutypella	Eutypella vitis	Fungi	95.575	100
OTU_485	Fungi	Ascomycota	Sordariomycetes	Xylariales	Pseudomassariaceae	Pseudomassaria		Fungi	95.082	81
OTU_708	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Rosellinia	Rosellinia corticum	Fungi	100	99
OTU_808	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Eutypella	Eutypella vitis	Fungi	92.373	100
OTU_1124	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Eutypella	Eutypella parasitica	Fungi	93.013	100
OTU_1261	Fungi	Ascomycota	Sordariomycetes	Xylariales	Microdochiaceae	Microdochium	Microdochium nivale	Fungi	99.111	100
OTU_1362	Fungi	Ascomycota	Sordariomycetes	Xylariales	Hypoxylaceae	Hypomontagnella	Hypomontagnella submonticulosa	Fungi	97.748	99
OTU_1433	Fungi	Ascomycota	Sordariomycetes	Xylariales				Fungi	89.266	78
OTU_1454	Fungi	Ascomycota	Sordariomycetes	Xylariales	Sporocadaceae			Fungi	90.517	100
OTU_1480	Fungi	Ascomycota	Sordariomycetes	Xylariales				Fungi	99.457	81
OTU_1669	Fungi	Ascomycota	Sordariomycetes	Xylariales				Fungi	89.381	100
OTU_2023	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Whalleye	Whalleya microplaca	Fungi	98.673	100
OTU_2088	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Eutypella	Eutypella vitis	Fungi	91.593	100
OTU_2266	Fungi	Ascomycota	Sordariomycetes	Xylariales	Sporocadaceae			Fungi	90.638	100
OTU_2351	Fungi	Ascomycota	Sordariomycetes	Xylariales				Fungi	84.956	100
OTU_2354	Fungi	Ascomycota	Sordariomycetes	Xylariales	Sporocadaceae	Monochaetia		Fungi	93.274	99
OTU_2950	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Cryptovalsa	Cryptovalsa ampelina	Fungi	95.531	79
OTU_3049	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Eutypella		Fungi	84.141	90
OTU_3150	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Biscogniauxia	Biscogniauxia mediterranea	Fungi	100	81
OTU_3884	Fungi	Ascomycota	Sordariomycetes	Xylariales	Sporocadaceae			Fungi	88.362	100
OTU_712	Fungi	Ascomycota	Sordariomycetes	Xylariales	Sporocadaceae				0	0
OTU_3178	Fungi	Ascomycota	Sordariomycetes			Xylomelasma	Xylomelasma sordida	Fungi	98.99	88
OTU_124	Fungi	Ascomycota	Dothideomycetes	Zeloasperisporiales	Zeloasperisporiaceae	Zeloasperisporium	Zeloasperisporium hyphopodioides	Fungi	94.667	100
OTU_1895	Fungi	Ascomycota	Arthoniomycetes					Fungi	97.788	100
OTU_2966	Fungi	Ascomycota	Arthoniomycetes					Fungi	98.23	100
OTU_3199	Fungi	Ascomycota				Cytosporella		Eukaryota_kgd_Incertae_sedis	98.907	81
OTU_3811	Fungi	Ascomycota				Cytosporella		Eukaryota_kgd_Incertae_sedis	97.283	81
OTU_2595	Fungi	Ascomycota				Cytosporella		Fungi	95.111	100
OTU_11	Fungi	Ascomycota	Dothideomycetes			Peltaster	Peltaster fructicola	Fungi	97.895	84
OTU_78	Fungi	Ascomycota	Dothideomycetes			Peltaster	Peltaster fructicola	Fungi	95.812	84
OTU_3463	Fungi	Ascomycota	Dothideomycetes			Peltaster	Peltaster fructicola	Fungi	97.512	89
OTU_3716	Fungi	Ascomycota	Dothideomycetes			Peltaster	Peltaster fructicola	Fungi	98.429	84
OTU_28	Fungi	Ascomycota	Dothideomycetes			Peltaster	Peltaster gemmifer	Fungi	97.814	81
OTU_3513	Fungi	Ascomycota	Dothideomycetes			Peltaster	Peltaster gemmifer	Fungi	95.187	81
OTU_3714	Fungi	Ascomycota	Dothideomycetes			Peltaster	Peltaster gemmifer	Fungi	97.849	82
OTU_3810	Fungi	Ascomycota	Dothideomycetes			Peltaster	Peltaster gemmifer	Fungi	95.652	82
OTU_172	Fungi	Ascomycota	Dothideomycetes			Peltaster		Fungi	79.565	99
OTU_494	Fungi	Ascomycota	Dothideomycetes			Peltaster		Fungi	83.333	80
OTU_1023	Fungi	Ascomycota	Dothideomycetes			Peltaster		Fungi	87.097	79
OTU_1068	Fungi	Ascomycota	Dothideomycetes			Peltaster		Fungi	81.034	95
OTU_273	Fungi	Ascomycota	Dothideomycetes			Radulidium	Radulidium subulatum	Fungi	94.17	99
OTU_1782	Fungi	Ascomycota	Dothideomycetes			Radulidium	Radulidium subulatum	Fungi	96.847	99
OTU_2762	Fungi	Ascomycota	Dothideomycetes					Eukaryota_kgd_Incertae_sedis	94.536	81
OTU_204	Fungi	Ascomycota	Dothideomycetes					Fungi	100	100
OTU_218	Fungi	Ascomycota	Dothideomycetes					Fungi	100	100
OTU_252	Fungi	Ascomycota	Dothideomycetes					Fungi	96.018	100
OTU_432	Fungi	Ascomycota	Dothideomycetes					Fungi	81.739	100
OTU_591	Fungi	Ascomycota	Dothideomycetes					Fungi	91.111	100
OTU_671	Fungi	Ascomycota	Dothideomycetes					Fungi	88.696	100
OTU_995	Fungi	Ascomycota	Dothideomycetes					Fungi	100	81
OTU_1008	Fungi	Ascomycota	Dothideomycetes					Fungi	95.111	100
OTU_1060	Fungi	Ascomycota	Dothideomycetes					Fungi	87.773	100
OTU_1100	Fungi	Ascomycota	Dothideomycetes					Fungi	94.248	100
OTU_1141	Fungi	Ascomycota	Dothideomycetes					Fungi	87.665	100
OTU_1211	Fungi	Ascomycota	Dothideomycetes					Fungi	95.556	100
OTU_1255	Fungi	Ascomycota	Dothideomycetes					Fungi	95.175	100
OTU_1292	Fungi	Ascomycota	Dothideomycetes					Fungi	90.708	100
OTU_1343	Fungi	Ascomycota	Dothideomycetes					Fungi	85.965	100
OTU_1380	Fungi	Ascomycota	Dothideomycetes					Fungi	95.111	100
OTU_1544	Fungi	Ascomycota	Dothideomycetes					Fungi	89.427	100
OTU_1668	Fungi	Ascomycota	Dothideomycetes					Fungi	96.721	81
OTU_1783	Fungi	Ascomycota	Dothideomycetes					Fungi	91.556	100
OTU_1813	Fungi	Ascomycota	Dothideomycetes					Fungi	94.222	100
OTU_1825	Fungi	Ascomycota	Dothideomycetes					Fungi	95.154	100
OTU_1870	Fungi	Ascomycota	Dothideomycetes					Fungi	92.391	82
OTU_1934	Fungi	Ascomycota	Dothideomycetes					Fungi	94.323	100
OTU_2008	Fungi	Ascomycota	Dothideomycetes					Fungi	95.133	100
OTU_2017	Fungi	Ascomycota	Dothideomycetes					Fungi	98.361	81
OTU_2027	Fungi	Ascomycota	Dothideomycetes					Fungi	93.939	85
OTU_2028	Fungi	Ascomycota	Dothideomycetes					Fungi	91.837	65
OTU_2071	Fungi	Ascomycota	Dothideomycetes					Fungi	93.805	100
OTU_2136	Fungi	Ascomycota	Dothideomycetes					Fungi	98.907	81
OTU_2159	Fungi	Ascomycota	Dothideomycetes					Fungi	94.298	100
OTU_2202	Fungi	Ascomycota	Dothideomycetes					Fungi	96.791	83
OTU_2251	Fungi	Ascomycota	Dothideomycetes					Fungi	96.916	100
OTU_2291	Fungi	Ascomycota	Dothideomycetes					Fungi	90	100
OTU_2334	Fungi	Ascomycota	Dothideomycetes					Fungi	98.157	96
OTU_2352	Fungi	Ascomycota	Dothideomycetes					Fungi	96.444	100
OTU_2369	Fungi	Ascomycota	Dothideomycetes					Fungi	91.703	100
OTU_2404	Fungi	Ascomycota	Dothideomycetes					Fungi	97.248	96
OTU_2432	Fungi	Ascomycota	Dothideomycetes					Fungi	91.667	80
OTU_2585	Fungi	Ascomycota	Dothideomycetes					Fungi	96.07	100
OTU_2593	Fungi	Ascomycota	Dothideomycetes					Fungi	90.164	81
OTU_2609	Fungi	Ascomycota	Dothideomycetes					Fungi	92.778	80
OTU_2733	Fungi	Ascomycota	Dothideomycetes					Fungi	85.841	100
OTU_2770	Fungi	Ascomycota	Dothideomycetes					Fungi	98.222	100
OTU_2808	Fungi	Ascomycota	Dothideomycetes					Fungi	96	100
OTU_2813	Fungi	Ascomycota	Dothideomycetes					Fungi	91.758	81
OTU_2839	Fungi	Ascomycota	Dothideomycetes					Fungi	91.266	100
OTU_2923	Fungi	Ascomycota	Dothideomycetes					Fungi	92.511	100
OTU_2938	Fungi	Ascomycota	Dothideomycetes					Fungi	90.233	96
OTU_2960	Fungi	Ascomycota	Dothideomycetes					Fungi	77.922	100
OTU_3146	Fungi	Ascomycota	Dothideomycetes					Fungi	90.71	81
OTU_3164	Fungi	Ascomycota	Dothideomycetes					Fungi	88.496	100
OTU_3337	Fungi	Ascomycota	Dothideomycetes					Fungi	89.954	95
OTU_3352	Fungi	Ascomycota	Dothideomycetes					Fungi	93.333	100
OTU_3411	Fungi	Ascomycota	Dothideomycetes					Fungi	86.087	100
OTU_3534	Fungi	Ascomycota	Dothideomycetes					Fungi	84.507	93
OTU_3602	Fungi	Ascomycota	Dothideomycetes					Fungi	89.823	100
OTU_3709	Fungi	Ascomycota	Dothideomycetes					Fungi	88.889	99
OTU_3763	Fungi	Ascomycota	Dothideomycetes					Fungi	97.333	100
OTU_899	Fungi	Ascomycota	Dothideomycetes						0	0
OTU_1373	Fungi	Ascomycota	Dothideomycetes						0	0
OTU_2454	Fungi	Ascomycota	Dothideomycetes						0	0
OTU_2622	Fungi	Ascomycota	Dothideomycetes						0	0
OTU_2843	Fungi	Ascomycota	Dothideomycetes						0	0
OTU_3172	Fungi	Ascomycota	Dothideomycetes						0	0
OTU_3842	Fungi	Ascomycota	Dothideomycetes						0	0
OTU_1828	Fungi	Ascomycota	Eurotiomycetes					Fungi	82.609	90
OTU_1951	Fungi	Ascomycota	Eurotiomycetes					Fungi	79.253	100
OTU_2234	Fungi	Ascomycota	Eurotiomycetes					Fungi	84.699	79
OTU_885	Fungi	Ascomycota	Eurotiomycetes						0	0
OTU_896	Fungi	Ascomycota	Eurotiomycetes						0	0
OTU_962	Fungi	Ascomycota	Eurotiomycetes						0	0
OTU_1180	Fungi	Ascomycota	Eurotiomycetes						0	0
OTU_2375	Fungi	Ascomycota	Eurotiomycetes						0	0
OTU_2935	Fungi	Ascomycota	Eurotiomycetes						0	0
OTU_3043	Fungi	Ascomycota	Eurotiomycetes						0	0
OTU_3232	Fungi	Ascomycota	Eurotiomycetes						0	0
OTU_3637	Fungi	Ascomycota	Eurotiomycetes						0	0
OTU_652	Fungi	Ascomycota	Lecanoromycetes			Hormodochis	Hormodochis aggregata	Fungi	99.065	95
OTU_1524	Fungi	Ascomycota	Lecanoromycetes					Eukaryota_kgd_Incertae_sedis	91.257	81
OTU_2588	Fungi	Ascomycota	Lecanoromycetes					Eukaryota_kgd_Incertae_sedis	100	81
OTU_1649	Fungi	Ascomycota	Lecanoromycetes					Fungi	79.29	71
OTU_415	Fungi	Ascomycota	Lecanoromycetes						0	0
OTU_1595	Fungi	Ascomycota	Lecanoromycetes						0	0
OTU_2386	Fungi	Ascomycota	Lecanoromycetes						0	0
OTU_2977	Fungi	Ascomycota	Lecanoromycetes						0	0
OTU_3052	Fungi	Ascomycota	Lecanoromycetes						0	0
OTU_6	Fungi	Ascomycota	Leotiomycetes					Fungi	100	100
OTU_34	Fungi	Ascomycota	Leotiomycetes					Fungi	87.611	100
OTU_400	Fungi	Ascomycota	Leotiomycetes					Fungi	96.889	100
OTU_834	Fungi	Ascomycota	Leotiomycetes					Fungi	99.556	100
OTU_1185	Fungi	Ascomycota	Leotiomycetes					Fungi	95.876	86
OTU_1468	Fungi	Ascomycota	Leotiomycetes					Fungi	96.444	100
OTU_1763	Fungi	Ascomycota	Leotiomycetes					Fungi	90.749	100
OTU_1815	Fungi	Ascomycota	Leotiomycetes					Fungi	100	85
OTU_2281	Fungi	Ascomycota	Leotiomycetes					Fungi	99.454	81
OTU_2682	Fungi	Ascomycota	Leotiomycetes					Fungi	96	100
OTU_3060	Fungi	Ascomycota	Leotiomycetes					Fungi	86.344	100
OTU_3387	Fungi	Ascomycota	Leotiomycetes					Fungi	96	100
OTU_3611	Fungi	Ascomycota	Leotiomycetes					Fungi	96.889	100
OTU_3897	Fungi	Ascomycota	Leotiomycetes					Fungi	95.556	100
OTU_299	Fungi	Ascomycota	Leotiomycetes						0	0
OTU_3585	Fungi	Ascomycota	Dothideomycetes	Pleosporales				Fungi	85.714	99
OTU_3117	Fungi	Ascomycota	Dothideomycetes	Pleosporales					0	0
OTU_317	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Cucurbitariaceae	Pyrenochaetopsis		Fungi	98.667	100
OTU_1604	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Torulaceae	Rutola		Fungi	94.091	96
OTU_939	Fungi	Ascomycota	Sordariomycetes					Fungi	82.424	72
OTU_1328	Fungi	Ascomycota	Sordariomycetes					Fungi	86.784	100
OTU_1907	Fungi	Ascomycota	Sordariomycetes					Fungi	88.158	100
OTU_2000	Fungi	Ascomycota	Sordariomycetes					Fungi	97.814	81
OTU_2105	Fungi	Ascomycota	Sordariomycetes					Fungi	99.492	88
OTU_2381	Fungi	Ascomycota	Sordariomycetes					Fungi	97.321	99
OTU_2416	Fungi	Ascomycota	Sordariomycetes					Fungi	100	100
OTU_2450	Fungi	Ascomycota	Sordariomycetes					Fungi	95.614	100
OTU_2831	Fungi	Ascomycota	Sordariomycetes					Fungi	95.154	100
OTU_2918	Fungi	Ascomycota	Sordariomycetes					Fungi	94.241	84
OTU_3640	Fungi	Ascomycota	Sordariomycetes					Fungi	79.583	100
OTU_3683	Fungi	Ascomycota	Sordariomycetes					Fungi	94.76	100
OTU_1791	Fungi	Ascomycota	Leotiomycetes	Helotiales		Tetracladium	Tetracladium maxilliforme	Fungi	100	100
OTU_320	Fungi	Ascomycota						Eukaryota_kgd_Incertae_sedis	96.774	81
OTU_423	Fungi	Ascomycota						Eukaryota_kgd_Incertae_sedis	98.913	81
OTU_501	Fungi	Ascomycota						Eukaryota_kgd_Incertae_sedis	91.5	87
OTU_509	Fungi	Ascomycota						Eukaryota_kgd_Incertae_sedis	90.659	81
OTU_1014	Fungi	Ascomycota						Eukaryota_kgd_Incertae_sedis	99.454	81
OTU_1236	Fungi	Ascomycota						Eukaryota_kgd_Incertae_sedis	96.175	81
OTU_1397	Fungi	Ascomycota						Eukaryota_kgd_Incertae_sedis	90.909	88
OTU_1574	Fungi	Ascomycota						Eukaryota_kgd_Incertae_sedis	89.071	81
OTU_1681	Fungi	Ascomycota						Eukaryota_kgd_Incertae_sedis	100	81
OTU_1984	Fungi	Ascomycota						Eukaryota_kgd_Incertae_sedis	95.628	81
OTU_2189	Fungi	Ascomycota						Eukaryota_kgd_Incertae_sedis	99.49	87
OTU_2263	Fungi	Ascomycota						Eukaryota_kgd_Incertae_sedis	81.622	80
OTU_2313	Fungi	Ascomycota						Eukaryota_kgd_Incertae_sedis	98.343	80
OTU_2424	Fungi	Ascomycota						Eukaryota_kgd_Incertae_sedis	93.583	81
OTU_2838	Fungi	Ascomycota						Eukaryota_kgd_Incertae_sedis	92.896	81
OTU_3017	Fungi	Ascomycota						Eukaryota_kgd_Incertae_sedis	94.536	81
OTU_3032	Fungi	Ascomycota						Eukaryota_kgd_Incertae_sedis	91.005	81
OTU_3071	Fungi	Ascomycota						Eukaryota_kgd_Incertae_sedis	80.541	81
OTU_3110	Fungi	Ascomycota						Eukaryota_kgd_Incertae_sedis	99.454	81
OTU_3168	Fungi	Ascomycota						Eukaryota_kgd_Incertae_sedis	93.434	87
OTU_3358	Fungi	Ascomycota						Eukaryota_kgd_Incertae_sedis	83.621	100
OTU_55	Fungi	Ascomycota						Fungi	100	69
OTU_139	Fungi	Ascomycota						Fungi	86.034	77
OTU_162	Fungi	Ascomycota						Fungi	99.454	81
OTU_178	Fungi	Ascomycota						Fungi	99.454	81
OTU_230	Fungi	Ascomycota						Fungi	79.915	100
OTU_369	Fungi	Ascomycota						Fungi	98.361	81
OTU_446	Fungi	Ascomycota						Fungi	87.429	77
OTU_453	Fungi	Ascomycota						Fungi	100	99
OTU_506	Fungi	Ascomycota						Fungi	94.118	90
OTU_525	Fungi	Ascomycota						Fungi	80.769	100
OTU_580	Fungi	Ascomycota						Fungi	85.276	69
OTU_594	Fungi	Ascomycota						Fungi	95.652	81
OTU_704	Fungi	Ascomycota						Fungi	83.843	100
OTU_721	Fungi	Ascomycota						Fungi	93.363	100
